CRAWL_DATE,REPORTER,TITLE,CONTENT,LIKE_COUNT,PUBLISHED,NEWS_URL
2016-11-01,Online Desk,"JSC, JDC exams begin today","The Junior School Certificate (JSC) and Junior Dakhil Certificate (JDC) examinations will begin across the country today (Tuesday). This year, a total of 2,412,775 examinees -- 1,124, 373 males and 1,288,402 females—will appear in the JSC and JDC examinations, reports news agency UNB.  The number of female students has marked a rise by 164,029 this time compared to the previous year.  The examinations will continue till 17 November and the results will be published within 30 December.  Students from 28,761 educational institutions will appear for the examinations to be held simultaneously at 2,734 centres across the country.  Some 103,653 irregular students will take part in the JSC examination while 18,021 in JDC and the number of special students in JSC is 91,861 while in JDC it is 14,698.  Besides, some 681 examinees will appear in the examination from eight overseas countries.",0,"11:20, Nov 01, 2016",http://en.prothom-alo.com/bangladesh/news/127271/JSC-JDC-exams-begin-Tuesday
2016-11-01,UNB . Dhaka,Torturing domestic help: Verdict against Shahadat 6 Nov,"A court here will deliver its verdict on 6 November in a case filed against former national cricketer Shahadat Hossain and his wife Nitto Shahadat for torturing their domestic help.Judge Tanjina Ismail of the Women and Children Repression Prevention Tribunal-5 fixed the date on Monday on completion of the law-point arguments from the both sides.On 6 September, 2015, Mahfuza Akhter Happy, 11, domestic help of Shahadat’s residence, was found lying injured on a road in Sangbadik Colony area of Pallabi in the city.Happy claimed that Shahadat Hossain and his wife tortured her.On 7 September, 2015, a journalist named Mojammel Hossain filed a case against Shahadat and Nitto with Mirpur Model Police Station under the Women and Children Repression Prevention Act-2000.Police arrested Shahadat’s wife from the city’s Malibagh area on 4 October, 2015. Shahadat surrendered before the court the following day.On 13 September of the same year, Bangladesh Cricket Board (BCB) suspended Shahadat.On 27 December, 2015, police pressed charges against the couple in the case.",0,"19:01, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127275/Torturing-domestic-help-Verdict-against-Shahadat
2016-11-01,Online Desk,Election frauds in 31 UPs: BNP,"The Bangladesh Nationalist Party (BNP) on Monday accused ruling party men of resorting to widespread election frauds and terrorism in the re-election to 31 Union Parishads (UPs), reports UNB news agency. The key rival of the ruling Bangladesh Awami League (AL), the BNP also said this has exposed that the government did not retreat from its policy of ‘snatching people’s voting rights’.“Re-election to 31 UPs that were earlier postponed are being held today (Monday). As before, various irregularities, vote frauds and terrorism reached the intense level. A grand festival of capturing polling stations is going on like char grabbing,” said BNP senior joint secretary general Ruhul Kabir Rizvi.He came up with the allegation at a press briefing at BNP’s Naya Paltan central office.Rizvi said the ruling party men established their control over almost all polling stations in Barisal, Noakhali, Feni, Lalmonirhat, Thakurgaon, Patuakhali, Laxmipur, Narsingdi, Mymensingh, Brahmanbaria, Natore, Pirojpur, Shariatpur, Jessore and Manikganj districts soon after the start of voting driving out the agents of BNP candidates.He also said BNP leaders and activists were attacked and harassed in many UPs to discourage and intimidate voters so that they do not go to the voting centres.“As per the information we’ve received so far from different areas, Juba League and Chhatra League cadres have captured most polling stations and openly stuffing ballots in favour of their election symbol boat. Common voters are also not allowed to go to polling stations,” he alleged.Rizvi also said the local administration and returning officers did not take any step against the election irregularities despite lodging repeated complaints with them by BNP candidates and their supporters. “This election has clearly demonstrated the ruling party’s evil design for the next national election as AL considers people as their enemies,” he observed.Describing the current election commission as a rubber-stump of the government, he said its commissioners are performing subservient role as they are not guided by their consciences. “They’re serving the government to protect their jobs.”He also warned that the government will face a strong resistance by people if it tries to form another partisan commission unilaterally to cling to power.",0,"19:26, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127277/Election-frauds-in-31-UPs-BNP
2016-11-01,BSS . Dhaka,53 lakh disadvantaged people getting allowances,"The government has brought an estimated of 53 lakh disadvantaged people under the programme for allowances for elderly, destitute, insolvent, disabled and other section of people across the country.“Around 53 lakh disadvantaged people like elderly, destitute, insolvent disabled, tea garden workers and other section of people are getting allowances across the country,” social welfare secretary M Jillar Rahman told BSS on Monday.He said the number of allowance beneficiaries of the country is increasing and the programme is being extended across the country aimed at bringing those under mainstream of the society by improving their livelihood.“The government led by prime minister Sheikh Hasina is working relentlessly to ensure social safety net across the country aimed at turning Bangladesh into a poverty and hunger-free country and improving the socio-economic condition of the extreme poor,” Rahman said.According to the social welfare ministry, a total of 31.50 lakh people aged 65 years and above are receiving old-age allowance of Taka 500 each, 11.50 lakh distressed women are getting allowances of Taka 500 each across the country and 7.50 lakh insolvent disabled people are also receiving allowances at taka 600 each.Besides, the government has also been operating programmes for bringing downtrodden section of the people, especially for the tea garden workers, transgender, humiliated section of people (Dalit) and gypsy community, to improve livelihoods and life standard, it showed.The information mentioned that the government has also been providing stipend for disabled students and some 70,000 students are getting stipend at four stages.The government launched the safety net campaign across the country providing old-age allowance, widow allowance, divorced women, disabled allowance, distressed women allowance, poor pregnant women’s allowance, financially insolvent freedom fighter remuneration, subsidised open market sale, Vulnerable Group Development (VGD), Vulnerable Group Feeding (VGF), Test Relief (TR), food for work and programme for friendly food, it said. In line with the government’s initiatives, various projects under the social safety net have been undertaken to improve the lifestyle of the extreme poor people.An official of the ministry said the government has been implementing various innovative programmes for alleviating poverty and ensuring improvement of their lifestyle after assuming power in 2009 and the extreme poor families got direct benefit due to the realistic steps of present government. The safety net programme has been bringing more destitute people to make sustainable socio-economic security level.“Poverty in Bangladesh has dramatically reduced following inclusive growth strategy under the bold and dynamic leadership of prime minister Sheikh Hasina,” he added.Generally, economic growth in any developing country creates inequality. It is a great challenge for any emerging economy to bring the backward section of population within the fold of the mainstream economic activities,” the official said.",0,"20:35, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127289/53-lakh-disadvantaged-people-getting-allowances
2016-11-01,Online Desk,3 secys face contempt rule,"The High Court on Monday issued a contempt of court rule against three secretaries for not complying with its earlier order.An HC bench comprising Justice M Enayetur Rahim and Justice JBM Hassan came up with the rule, reports news agency UNB.Law Secretary Abu Saleh Sheikh Mohammad Zahirul Haque, Legislative and Parliamentary Affairs Division Secretary Mohammad Shahidul Haque of the ministry and the Social Welfare Secretary Ministry have been made respondents to the rule which is returnable in three weeks.In the rule, the court wanted to know why legal action should not be taken against them for not complying with the court rule.On 14 August last, the HC sought explanation from the three secretaries regarding the ambiguity in the Children Act and asked them to explain their roles within two weeks.",0,"20:38, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127291/3-secys-face-contempt-rule
2016-11-01,UNB . Narsingdi,10 hurt in blast while making bombs in Narsingdi,"Ten people were injured in an explosion while making bombs at Uttarpara village in Sadar upazila on Sunday.The injured were identified as Jewel, 38, Ujjal, 30, Rahim, 28, Tabu Mia, 35, Naim, 28, Kawsar, 35, Jalil, 23, Bedon, 25 and Sumon, 22.Police said an explosion took place while some people were making bombs at a house of one Umar Kazi on Sunday night, leaving ten people injured.On information, police rushed to Narsingdi General Hospital and arrested them while they were taking first aid from the hospital.Golam Mostafa, officer-in-charge of Sadar Model Police Station, said a group of people have long been involved in making bombs and selling those to another group.A case was filed under Explosive Substance Act with Sadar Model Police Station, said OC.",0,"20:52, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127293/10-hurt-in-blast-while-making-bombs-in-Narsingdi
2016-11-01,Staff Correspondent,Indian arms trader held,"Police arrested an Indian arms smuggler at Gabtoli in Dhaka city on Monday night, according to an SMS sent by the Dhaka Metropolitan Police.The detective branch of police also seized 10 firearms, 35 bullets and 12 magazines from the arms trader, Khairul.",0,"11:13, Nov 01, 2016",http://en.prothom-alo.com/bangladesh/news/127325/Indian-arms-trader-held
2016-11-01,Staff Correspondent,"'Intellectuals being intimidated, media not allowed to function'","The Bangladesh Nationalist Party (BNP) secretary general, Mirza Fakhrul Islam Alamgir, on Monday alleged that the country’s intellectuals and academics can’t speak out against social ills and vices as, what he called the state machinery, is intimidating them.Addressing a discussion meeting in the capital, the BNP leader also alleged that the government is not allowing the media to function freely.“The media which is known to be the conscience, cannot play their role now because the state machinery which has been forced upon us is not allowing them to do so. There is a reign of terror and threats all around the state. Our respected professors and teachers who used to speak up even until recently, are not speaking out now. They are being threatened,” noted Fakhrul.  Gano Sangskriti Dal arranged the discussion meeting at Dhaka Reporters’ Unity (DRU), marking the fourth death anniversary of Language Movement hero and politician Oli Ahad.He said the world is going through bad time now. “Universal values no longer exist here. The politics being practiced in Bangladesh is essentially ruining the country.”“We see men being killed without any accountability. No matter what the reason may be, even if he is a criminal, a militant or an accused in killing, every human being has the right to justice. We see that [justice] has disappeared.”The BNP leader called upon all to unite in the face of all obstacles, threats and adversity, to force the government to install a democratic and pro-people government.Otherwise, he warned, the nation’s existence will be at stake, losing all previous achievements.Narrating Oli Ahad’s chequered life and his immense contributions to the nation, Fakhrul paid deep homage to him.“He (Ahad) had devoted his entire life towards building the country, instead of thinking about his personal life. But, it’s a regrettable matter that no newspaper has written anything on him or published his picture on his death anniversary. We failed to remember him. That is a national shame,” Fakhrul said.",0,"21:56, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127303/Intellectuals-being-intimidated-media-not-allowed
2016-11-01,BSS . Dhaka,"‘500 water fountains, public toilets to be set up in Dhaka’","Dhaka South City Corporation (DSCC) Mayor Mohammad Sayeed Khokon on Monday announced that 500 drinking water fountains to be set up in important places of the city along with modern public toilets.“We are working for a planned public sanitation system in city and want to make it without any illegal establishment at any cost. For this we need to be united,” he told inaugural function of two public toilets in Osmani Uddyan.WaterAid Bangladesh and H&M Foundation in association with Dhaka South City Corporation launched these public toilets.Swedish Ambassador in Dhaka Johan Frisell and WaterAid Bangladesh Country Director Dr Md Khairul Islam were present in the inauguration ceremony.Johan Frisell said the sanitation facility is in challenge due to extra pressure in the city. But this joint initiative of WaterAid and H&M foundation is really encouraging.Dr Md Khairul Islam said clean public toilets are a dire need in ensuring public health.The modern toilets equipped with facilities including separate chamber for male and female, locker, hand washing point, shower, safe drinking water facility, 24-hour electricity, CCTV camera, professional cleaner and female caretakers.",0,"22:57, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127315/%E2%80%98500-water-fountains-public-toilets-to-be-set-up
2016-11-01,UNB . Dhaka,"Things improved, confidence coming back: UK HC","British high commissioner in Dhaka Alison Blake on Monday said things have improved and confidence is coming back since 1 July tragedy but it is far too early for any of them to relax their guard.She appreciated Bangladesh government’s initiatives to ensure safety of the international community, residents and visitors, diplomats, buyers and cricketers.“Together, we’ll address this threat and so that all Bangladesh’s citizens, residents and visitors can go about their lives peacefully, in safety and security,” said British high commissioner.Blake was addressing a programme hosted by Foreign Investors’ Chamber of Commerce and Industry (FICCI) in the capital city.FICCI president Rupali Chowdhury, vice-president Kevin Lyon, executive director Jamil Osman and FICCI members were present.The British high commissioner said the whole world was shocked by the events of 1 July which demonstrated beyond any reasonable doubt that the global extremist terror networks had extended their influence, their reach, into Bangladesh, too.She said the will of the Bangladesh government and people to fight this scourge in partnership with the UK and other international friends of Bangladesh is strong and thanked the government of Bangladesh, its police and local authorities for the action they have taken to ensure the safety for all.Blake said to invest in a market businesses need confidence that it will be stable and that they and their investments will be secure.  “And we all know that creating the conditions for that is challenging.”Turning to the UK’s trade relationship with Bangladesh, she said the UK is the second largest investor in Bangladesh, contributing 13 per cent of total FDI into Bangladesh last year, and some $322m so far this year.More than 200 UK companies in Bangladesh provide employment, transfer knowledge, run significant CSR initiatives and are some of the highest contributors in tax revenue, said the British diplomat.Blake said some 500,000 Bangladeshis living in the UK send a significant proportion of total remittances to the country ($812million in 2015).The British envoy said they are involved in some of the largest infrastructure projects in the country, including Payra Port and Padma Bridge.“But there’s scope for more British companies, especially SMEs, to bring their expertise and collaborate with Bangladeshi partners, for the benefit of both of our countries,” she said.Talking about Brexit, Blake said Britain will remain the same outward looking, globally minded, flexible and big thinking country it has always been - a beacon for open trade, and committed to making the UK a great place to own and grow a business.“That includes supporting those businesses that trade with the EU, as well as continuing to encourage record FDI into the country,” she said.Blake said the UK remains committed to ensuring developing countries can reduce poverty through trading opportunities.“We believe that a strong and prosperous, stable and democratic Bangladesh is not just in the interests of the people of Bangladesh and the region but overwhelmingly in our own interest too,” she said.",0,"18:54, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127273/Things-improved-confidence-coming-back-UK-HC
2016-11-01,Prothom Alo English Desk,13 Bangladeshi girls rescued from Mumbai,"A group of 13 Bangladeshi girls who were recently rescued from illicit trade in Mumbai are sent back home by an NGO, according to The Free Press.The journal quoting sources said many of these girls are from poor backgrounds and often lured to Mumbai on the pretext of getting better jobs.“Some of them are told that they can work as house maids while others are told that they can work as waitresses in bars and that they will get good money,” said Rajesh Chaturvedi from the NGO called Rescue Foundation.In some cases, there is also a ‘husband’ somewhere in the background, who brings the girl to Mumbai and then creates a drama of poverty, the activist reportedly said.There is a network of traffickers who are active at the border area and who manage to sneak the girls in India through some porous spots, said Leena Jadhav, a counsellor at the NGO, was quoted to have said.“The girls are issued some sort of fake identification which they use when they are confronted by the local authorities in India,” she explained.But, the report added, once the girls are brought to India they are forced to work at various brothels and other pick up joints at Mumbai, Navi Mumbai, Bhiwandi, Nerul and Vashi.These 13 girls were rescued in some of the recent raids that were carried out at these places and they are presently placed in a rescue home, Jadhav reportedly said.The NGO has to co-ordinate with the police and other departments like the Customs and Border Security Force to take the girls to the border point, said the report.Further, it is in touch with the authorities in Bangladesh so that they victims can be handed over to them, Chaturvedi said.“Once the girls are handed over to them, they are taken back to their families in Bangladesh so they can get back to normal life,” he added.",0,"18:24, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127253/13-Bangladeshi-girls-rescued-from-Mumbai
2016-11-01,Online Desk,New ALCWC’s maiden meeting 8 Nov,"The first meeting of newly formed Awami League Central Working Committee (ALCWC) will be held on November 8 at Prime Minister Sheikh Hasina’s official residence Ganobhaban.The meeting will begin at 4 pm with AL President Sheikh Hasina in the chair, said a press release on Monday, reports news agency UNB.In a statement, AL General Secretary Obaidul Quader urged all concerned to attend the meeting in time.The 20th council of the ruling party was held on 22-23 October.",0,"21:03, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127297/New-ALCWC%E2%80%99s-maiden-meeting-8-Nov
2016-11-01,Online Desk,Bernicat’s Salam to Tigers,"US Ambassador in Dhaka Marcia Bernicat has congratulated Tigers on their historic Test win against England and shared her own photo posing like cricket star Shakib Al Hasan that drew global attention since Sunday afternoon.She apparently described her pose as conveying ‘Salam’ to Bangladesh for the historic win and encouraging Tigers, reports news agency UNB.Official Facebook page of the US Embassy shared the photo of US Ambassador on Monday saying, “Ambassador Bernicat congratulates the Bangladesh Cricket: The Tigers on their historic Test win against England.",0,"17:17, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127247/Bernicat%E2%80%99s-Salam-to-Tigers
2016-11-01,Online Desk,UP polls violence hurts 5 in Bhola,"Five people were injured in a clash between the followers of two member candidates of ward no 2 in Bapta union parishad (UP) of Bhola on Monday morning, says news agency UNB.Helal Uddin, the district election officer, said supporters of member candidate Md Faruk attacked supporters of his contestant Maksudur Rahman Nirob 30 minutes into the polling in the morning.The clash left five, including Nirob’s wife Parvin, injured.Later, police and members of Border Guard Bangladesh (BGB) brought the situation under control.Voting is underway in four centres in Bhola Sadar and three centres in Daulatkhan upazila.Earlier the voting was cancelled during the staggered countrywide UP elections due to violence.",0,"11:20, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127207/UP-polls-violence-hurts-5-in-Bhola
2016-11-01,Daudkandi (Comilla) Correspondent,"Woman, child crushed under covered van","A woman and a child have been crushed under the wheels of a covered van on the Meghna-Gumti Bridge in Daudkanti upazila of Comilla.The woman’s husband and son were also injured in the incident on the Dhaka-Chittagong highway at 10:00am on Monday. The victim’s family was from Chandpur.The woman was identified as Rozina Aktar, but the identity of the child could not be known immediately.Daudkandi highway police sub-inspector Rafiqul Islam said the Chittagong-bound covered-van hit four pedestrians while running off the bridge in the morning. Later, the injured were taken to the Daudkandi Upazila Health Complex where physicians declared two of them dead.One of the injured Faruk identified the victim as his wife. His son Farhan was also injured in the incident, the SI added.The hospital’s residential medical official Habibur Rahman said two of the injured, who were on a critical condition, have been sent to Dhaka Medical College Hospital.The driver and his associate managed to flee the scene, the SI said.",0,"12:33, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127221/Woman-child-crushed-under-covered-van
2016-11-01,Online Desk,2 cases filed over vandalism of Hindu temples in B’baria,"Two cases have been filed over the desecration on Hindu temples in Haripur union of Nasirnagar upazila of Brahmanbaria during a demonstration allegedly over a Facebook post demeaning the holy Kaaba.Kajal Datta and Nirmal Chowdhury filed the cases with Nasirnagar police station against 500 anonymous people on Sunday night, said Abdul Kader, officer-in-charge of the police station.Police have also detained eight people in this connection, reports UNB news gaency.Earlier on Sunday, several temples and houses were vandalised in Haripur union of Nasirnagar upazila during a demonstration allegedly over a Facebook post demeaning the holy Kaaba.Chowdhury Moazzem Ahmed, upazila nirbahi officer (UNO) of Nasirnagar, said Ras Raj Das, 30, son of Jagannath Das of Harinber village, allegedly posted a photo on his Facebook wall on Saturday belittling the holy Kaaba.Several thousand people, including activists of Hefajat-e-Islam and Ahle Sunnat, brought out separate rallies demanding capital punishment of the youth.At one stage, the protesters vandalised some houses and temples.",0,"14:12, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127231/2-cases-filed-over-vandalism-of-Hindu-temples-in
2016-11-01,"Staff Correspondent, Rangpur",3 die drinking excessive liquor in Rangpur,"Three people died after drinking excessive liquor in Rangpur early Monday.The deceased are Abul Kalam Azad, 55, Anwar Hossain, 48, and Shahadat Shahjahan, 40.Shajahan died early Monday at his home while Abul Kalam Azad died on way to Rangpur Medical College Hospital where Anwar succumbed to his illness later. Rangpur Medical College Hospital assistant director Shafiqul Islam said Anwar died from drinking excessive liquor.    ",0,"15:51, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127235/3-die-drinking-excessive-liquor-in-Rangpur
2016-11-01,Staff Correspondent,"DU ‘Gha’ unit results published, 7566 pass","The admission test results of ‘Gha’ (D) unit of Dhaka University for 2016-17 session has been published with 9.83 per cent pass rate.Dhaka University vice-chancellor AAMS Arefin Siddique announced the results at the central admission office on the campus at around 12:00pm on Monday.The results can be viewed on the university website (admission.eis.du.ac.bd) or through typing SMS to 16321.A total of 7,566 students passed the examination from among the 1,90,173 admission seekers who applied for the available 1,540 seats.However, a total of 73,989 admission seekers took part in the admission test held on Friday (28 October).",0,"20:19, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127237/DU-%E2%80%98Gha%E2%80%99-unit-results-published-7566-pass
2016-11-01,Staff Correspondent,Two BCL general secretaries expelled,"Bangladesh Chhatra League (BCL) has expelled two of its general secretaries--Dhaka City South general secretary Sabbir Hossain and Wari thana general secretary Ashiqur Rahman. The BCL central office secretary, Delwar Hossain Shahzada, confirmed the expulsions while speaking to Prothom Alo today, Monday. BCL is the student front of the ruling Bangladesh Awami League. Last Thursday during a drive to evict hawkers from the footpath in Gulistan of the capital, clashes ensued between the hawkers and employees of Dhaka South City Corporation (DSCC) and a group of young men. Sabbir Hossain and Ashiqur Rahman were seen brandishing firearms at the scene. This led to their expulsion from the student organisation.Delwar Hossain Shahzada told Prothom Alo, Sabbir Hossain and Ashiqur Rahman have been expelled for violating party discipline. Sabbir Hossain and Ashiqur Rahman were carrying a pistol and a revolver during the clashes with the hawkers at Gulistan. One of them even fired blank shots. Sabbir Hossain later said he had been at the scene but denied carrying any weapon.",0,"19:08, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127241/Two-BCL-general-secretaries-expelled
2016-11-01,Nazrul Islam,Cops fail to detain Dipan killing mastermind,"Police have failed to detain the mastermind behind the killing of publisher Foysal Arefin Dipan, one year since the gruesome murder took place on 31 October in 2015.Foysal Arefin Dipan, 45, who was stabbed to death by unidentified militants on the 2nd floor of Aziz Super Market in the city, was the owner of Jagriti Publications and son of a noted professor of Bangla at Dhaka University Abul Kashem Fazlul Huq.The militants also hacked another publisher and blogger Ahmed Rashid Tutul on the day in another part of Dhaka city.The police are yet to catch the mastermind behind the gruesome murder and the attempt to murder incidents.Police officials said a top militant of Ansarullah Bangla Team (ABT) was the architect of the Dipan murder. Though police claimed that they have identified a photograph and name of the mastermind, they could not locate the exact address of the militant as yet.Officials involved in the investigations said one of the top leaders of the militant outfit, Selim, is the mastermind of the Dipan murder and Tutul murder attempt incidents.The investigating officials also said Selim has many nicknames such as Iqbal, Mamun, Hadi-2.Earlier, police unveiled the photos of six militants, including the Dipan’s murder accused, who were involved in murders of bloggers and publishers across the country. Police published their photos in the media and declared bounty in millions of taka.Detective Branch (DB) officials said a total of 20 people, including Selim, were involved in the incidents.On 18 May this year, police published photos of the six militants and announced a bounty Tk 0.5 million each. Three of the militants have already been detained, the DB added.Dhaka Metropolitan Police (DB) is investigating the cases.Investigative officials of the cases said Ansarullah Bangla Team (ABT), which has now been renamed as Ansar Al Islam, was involved in the killings.The DB said the arrested militants are Abdus Sabur alias Samad alias Saad, Moinul Hasan aka Shamim aka Samir and Suman Patwary.One of the militants, Shariful aka Mukul Rana was killed in a ‘gunfight’ with detective branch of police in the city this year. Another investigative officer said Shariful was directly involved in the Ahmedur Rashid Tutul attempt to murder.Shariful and detained Sabur and Moinul trained the five militants who killed Dipan. Sabur and Moinul pleaded them guilty before the court in the cases.Supervisor of the investigations of the cases, Md Mashrukkur Rahman Khaled told Prothom Alo that six militants have already been arrested in the cases. But, it has not been possible to unearth details of mastermind Selim.Once he is arrested, all of the militants who executed the incidents, would possibly be arrested.Another DB official told Prothom Alo that DB has been informed that Ansarullah Bangla Team (ABT) has killed 14 people, including bloggers, writers, publishers and homosexuals.Selim, who is a close associate of ABT’s military wing chief major Syed Ziaul Haque, was involved in many of the incidents, he said.He added chief of the ABT Mufti Josim Uddin Rahmani is in jail now.Asked about the progress of the case, father of the slain publisher, Abul Quashem Fazlul Haque said DB officials have reassured him. He expected that if the DB sincerely does their job, it would be possible to arrest the perpetrators.",0,"16:45, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127243/Cops-fail-to-detain-Dipan-killing-mastermind
2016-11-01,Kushtia Office,Man killed in Kushtia ‘gunfight’,"A man was killed in an alleged gunfight with police in Sadar upazila of Kushtia early Monday. Kushtia Model police station inspector (investigation) Rabiul Islam told the Prothom Alo that the man was a member of Jamaat-ul-Mujahideen Bangladesh (JMB).  Despite claiming the deceased a JMB man, police could not yet confirm his identity.  Sub-inspector of Kushtia Detective Branch of police, Monirul Islam, said police were informed that a group of JMB members were conducting a meeting in Kaburhat area of the upazila early Monday.  Following the information, members of the DB and police conducted a raid in the area. Sensing presence of the law enforcers, the JMB members opened fire on them. The law enforcers then retaliated. Police found a man injured on the spot after the ‘gunfight’, said the DB deputy-inspector. The injured was rescued and taken to Kushtia General Hospital where physicians declared him dead.Body of the suspected JMB man has been kept in the hospital’s morgue.",0,"11:02, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127195/Suspected-JMB-man-killed-in-%E2%80%98gunfight%E2%80%99
2016-11-01,Staff Correspondent,SC upholds Mahmudur Rahman’s bail,"The Appellate Division of the Supreme Court on Monday upheld a High Court order that granted bail to the Daily Amar Desh acting editor Mahmudur Rahman on charges of abducting and killing prime minister Sheikh Hasina’s son Sajeeb Wazed Joy.A five-member bench of the Appellate Division led by chief justice SK Sinha passed the order after hearing a petition filed by the state seeking a stay on the order.Former attorney general AJ Mohammad Ali argued for Mahmudur during the hearing while attorney general Mahabubey Alam stood for the state.Earlier on 18 September, chamber judge Hasan Foez Siddique stayed the bail order which was granted the HC bench of justice AKM Asaduzzaman and justice Zafar Ahmed on 7 September to the Daily Amar Desh acting editor in the case.Police arrested Mahmudur from the Amar Desh’s Karwan Bazar office, which was shut down later, on 11 April 2013 in face of a sedition case.Later on 9 May this year, a Dhaka court sent the acting editor to jail in the case filed with Paltan police station on 3 August 2015.",0,"12:00, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127213/SC-upholds-Mahmudur-Rahman%E2%80%99s-bail
2016-11-01,Online Desk,First-ever voting in ex-enclaves underway,"Voters of some 100 ex-Indian enclaves are exercising their franchise for the first time as the election of 22 union parishads (UPs) in those areas started on Monday morning.The voting began at 8am and will continue till 4:00pm, reports UNB news agency.The voting in the now-defunct enclaves is being held simultaneously along with the polling in some 380 more UPs across the country.In some 200 UPs, elections will be held in a few polling stations where the voting was earlier cancelled during the staggered countrywide UP elections held earlier this year, he added.Full-fledged election will be held in 59 UPs, while there will be by-elections to one chairman post and some member posts, reserved seats set aside exclusively for women in 67 UPs. Some 65 UPs are going to polls as two candidates bagged equal votes in the countrywide UP elections.In 100 of the 111 exchanged ex-enclaves situated in three northern districts - Panchagarh, Lalmonirhat and Kurigram - nearly 14,000 voters are applying their voting rights in the UP election, said officials at the Election Commission (EC) Secretariat.Eight of the 22 UPs are in Panchagarh, eight in Lalmonirhat and six in Kurigram.The 111 ex-Indian enclaves inside Bangladesh, which were merged with the mainland of Bangladesh in 31 July 2015 following the ratification of land boundary agreement (LBA) by Indian Loka Sabha and Rajya Sabha unanimously, include 12 in Kurigram, 59 in Lalmonirhat, four in Nilphamari and 36 in Panchagarh.According to EC statistics, a total of 8,935 voters from ex-enclaves will exercise their franchise in the UP elections in Panchagarh, while some 1,700 voters in eight UPs in Lalmonirhat and 3,098 in six UPs in Kurigram.In Panchagarh, 39 chairman candidates, 98 women from reserved seats and 326 member contenders are contesting the elections in eight UPs under Sadar, Boda and Debiganj upazilas of the district.In Lalmonirhat, 37 chairman candidates, 167 women from reserved seats and 213 member contenders are in the election race in eight UPs under Sadar, Hatibandha and Patgram upazilas of the district.In Kurigram, 32 chairman candidates, 90 women from reserved seats and 219 member contenders are contesting the elections in six UPs under Phulbari and Bhurungamari upazilas of the district.On 26 September last, the election schedules were announced for the UPs after making the eligible inhabitants of ex-enclaves voters this year.Under the agreement, India exchanged 111 enclaves measuring 17,160 acres to Bangladesh and received 51 enclaves covering 7,110 acres, which all were located inside Cooch Behar, ending the decade-old sufferings of the people living in enclaves on both sides of Bangladesh and India.",0,"12:21, Oct 31, 2016",http://en.prothom-alo.com/bangladesh/news/127189/First-ever-voting-in-ex-enclaves-underway
2016-11-01,Barisal Office,JSC candidates 112-year old!,"A number of Junior School Certificate candidates in Barisal have received their admit cards where their age was shown as 112 years. The guardians are blaming the insincerity of the education board officials for the error. However, the education board officials said it is merely a technical glitch and is solvable.The Barisal education board sources said a total of 1,17,456 students will sit for JSC examinations under Barisal Board this year from 1 November. Among them, who were born in 2004 are mentioned as born in 1904. The error occurred as the old format was not changed on the computer.Brajamohan School head teacher Md Lutfar Rahman told Prothom Alo it is quite normal that the students would be upset because of this mistake. This could have been avoided if the education board worked more sincerely. However, they (education board) assured that the error will be corrected soon.One of the teachers of the school, seeking anonymity, said the problem was first noticed after the admit cards were distributed among the students. Some of the guardians were blaming the school authorities for this, but it is the education board's mistake,""Barisal Government Girls' High School head teacher Mahbuba Hossain said, ""Some of my students are in problem with their admit cards. Those who were born in 2004, are mentioned born in 1904, although it is (birth year) was correctly written in words.""The chairman of Barisal education board Professor Md Ziaul Hoque said, ""The error occurred because the word was not changed on computer. It is only a technical glitch. As the cards have already been distributed, they cannot be corrected now. The information have been corrected on computer (data), this has also been informed to the schools.' ",0,"22:55, Oct 30, 2016",http://en.prothom-alo.com/bangladesh/news/127169/JSC-candidates-112-year-old
